# $ ../../source/project4 -l 2 -E 1 -c 1e7 -e 10
c,E,CV,Mabs,Chi,M,accs,Eraw
1.4001400000000000e+06,-1.9959389514266879e+00,3.2422420124436968e-02,9.9864155568300395e-01,4.0822358448147078e-03,-4.9208252656358586e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.4101410000000000e+06,-1.9959379689277317e+00,3.2430248192417466e-02,9.9864090737604705e-01,4.0851361404072861e-03,-4.8984421316585966e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.4201420000000000e+06,-1.9959313669916832e+00,3.2482848968308886e-02,9.9863709948293578e-01,4.1013401027907292e-03,-5.0285078932747848e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.4301430000000000e+06,-1.9959304512723983e+00,3.2490144913428054e-02,9.9863719064087697e-01,4.0998784297392454e-03,-4.8926883774527419e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.4401440000000000e+06,-1.9959364920649800e+00,3.2442015093208099e-02,9.9863797491207418e-01,4.1012221431744322e-03,-5.0886548830491589e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.4501450000000000e+06,-1.9959300369068833e+00,3.2493446346615329e-02,9.9863530041320259e-01,4.1107848078185683e-03,-4.8739566495832116e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.4601460000000000e+06,-1.9959332583175415e+00,3.2467779908019523e-02,9.9863471715325347e-01,4.1174994090140693e-03,-4.9400501459794528e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.4701470000000000e+06,-1.9959187504846483e+00,3.2583369732387624e-02,9.9863074078759950e-01,4.1268062758885726e-03,-4.7689400586883680e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.4801480000000000e+06,-1.9959301119692137e+00,3.2492848291958865e-02,9.9863526330972974e-01,4.1110820858998309e-03,-4.3239182265989884e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.4901490000000000e+06,-1.9959359523266271e+00,3.2446315453016794e-02,9.9863737635389960e-01,4.1042672304261174e-03,-4.2741957131544689e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.5001500000000000e+06,-1.9959390483961175e+00,3.2421647519344177e-02,9.9863712810995764e-01,4.1088500572170616e-03,-4.1991052841032946e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.5101510000000000e+06,-1.9959434278365875e+00,3.2386754196432221e-02,9.9863953191156862e-01,4.0988328734972157e-03,-4.5154362967191164e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.5201520000000000e+06,-1.9959477496524998e+00,3.2352319848486744e-02,9.9863993058547784e-01,4.1007669843833305e-03,-4.6249267338664850e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.5301530000000000e+06,-1.9959611644394253e+00,3.2245435713855741e-02,9.9864359171424388e-01,4.0922547802111353e-03,-4.0776227596879773e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.5401540000000000e+06,-1.9959653149541114e+00,3.2212365633430551e-02,9.9864525742706045e-01,4.0864290819930815e-03,-3.7395504968688015e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.5501550000000000e+06,-1.9959681217124063e+00,3.2190002130645823e-02,9.9864593399589463e-01,4.0851837580646588e-03,-4.2081842613534468e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.5601560000000000e+06,-1.9959567912510807e+00,3.2280279843405424e-02,9.9864211513402268e-01,4.0967250417076606e-03,-4.4172440161087387e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.5701570000000000e+06,-1.9959634378415283e+00,3.2227321931536324e-02,9.9864439530541071e-01,4.0897153527117425e-03,-4.1156948262202037e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.5801580000000000e+06,-1.9959434205255326e+00,3.2386812447608548e-02,9.9863778668973624e-01,4.1092778867044544e-03,-4.0737613984503991e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.5901590000000000e+06,-1.9959299437160016e+00,3.2494188839367055e-02,9.9863283338049869e-01,4.1254668547479056e-03,-3.6901550168223121e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.6001600000000000e+06,-1.9959266344238762e+00,3.2520555380523675e-02,9.9863200410461261e-01,4.1271241451217300e-03,-3.9294416589434375e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.6101610000000000e+06,-1.9959345453100079e+00,3.2457525832590761e-02,9.9863397989755009e-01,4.1232018810259952e-03,-3.7198040930297264e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.6201620000000000e+06,-1.9959312484685088e+00,3.2483793295829955e-02,9.9863284516956119e-01,4.1267010018199990e-03,-3.6294720313451878e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.6301630000000000e+06,-1.9959267652013246e+00,3.2519513422503366e-02,9.9863111092571621e-01,4.1326042178364553e-03,-3.7718215579632355e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.6401640000000000e+06,-1.9959211172114830e+00,3.2564513168926723e-02,9.9862878813282896e-01,4.1408675265706130e-03,-3.5851489645795674e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.6501650000000000e+06,-1.9959131136692532e+00,3.2628280086452577e-02,9.9862709949847162e-01,4.1429772552752375e-03,-3.6001747713549505e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.6601660000000000e+06,-1.9959184583144847e+00,3.2585697553999537e-02,9.9862904532523133e-01,4.1366682962156176e-03,-3.7374176056842817e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.6701670000000000e+06,-1.9959057765792219e+00,3.2686736704548025e-02,9.9862498039107672e-01,4.1483315170616208e-03,-4.0709621484913402e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.6801680000000000e+06,-1.9959122916343037e+00,3.2634829486838157e-02,9.9862721325779291e-01,4.1414739137874967e-03,-4.5552534016125856e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.6901690000000000e+06,-1.9959033464287406e+00,3.2706098288143082e-02,9.9862468642022062e-01,4.1476619576461538e-03,-5.0420966062384623e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.7001700000000000e+06,-1.9958909773839066e+00,3.2804644661307947e-02,9.9861954250215124e-01,4.1660997193857519e-03,-4.9400615588758946e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.7101710000000000e+06,-1.9958927867652305e+00,3.2790229075931876e-02,9.9862001377647269e-01,4.1650866584856949e-03,-4.3989984574560770e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.7201720000000000e+06,-1.9958899243850727e+00,3.2813034033177146e-02,9.9861960756044632e-01,4.1646570892464041e-03,-4.7539390162443906e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.7301730000000000e+06,-1.9958963427744423e+00,3.2761897793962547e-02,9.9862122897020167e-01,4.1613649150216148e-03,-4.8431535970000529e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.7401740000000000e+06,-1.9958911942258348e+00,3.2802917053762926e-02,9.9861938379406545e-01,4.1672670570100934e-03,-4.8462933112664607e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.7501750000000000e+06,-1.9958723915331460e+00,3.2952719128209296e-02,9.9861241733641271e-01,4.1901859720767654e-03,-4.9969260058760137e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.7601760000000000e+06,-1.9958810726482203e+00,3.2883556564121008e-02,9.9861547228189140e-01,4.1805712888631774e-03,-4.7021674647916928e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.7701770000000000e+06,-1.9958941750161567e+00,3.2779168675554970e-02,9.9862018746243297e-01,4.1654347110031686e-03,-4.5839434449159625e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.7801780000000000e+06,-1.9958970187661957e+00,3.2756512050413633e-02,9.9862063658001010e-01,4.1655887123579483e-03,-4.7342415242597753e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.7901790000000000e+06,-1.9958998307423317e+00,3.2734108509579585e-02,9.9862163928565439e-01,4.1623955153702319e-03,-5.0043012674773901e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.8001800000000000e+06,-1.9959081665019600e+00,3.2667695578817657e-02,9.9862485286120040e-01,4.1514852161443905e-03,-4.9402806733360331e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.8101810000000000e+06,-1.9959097809489927e+00,3.2654832840517400e-02,9.9862526875899083e-01,4.1506088511078509e-03,-4.8482409406398953e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.8201820000000000e+06,-1.9958970932982745e+00,3.2755918240191306e-02,9.9862128489984192e-01,4.1617804779132683e-03,-4.6921638767303986e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.8301830000000000e+06,-1.9958889154801676e+00,3.2821072094943560e-02,9.9861843737262135e-01,4.1706563832661914e-03,-4.5189419148124715e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.8401840000000000e+06,-1.9958993030554160e+00,3.2738312694947425e-02,9.9862132677598603e-01,4.1637394400653172e-03,-4.8868178298259679e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.8501850000000000e+06,-1.9958998495278286e+00,3.2733958841793864e-02,9.9862175274136078e-01,4.1617348176403723e-03,-4.6643670656197032e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.8601860000000000e+06,-1.9958950142916507e+00,3.2772482036131478e-02,9.9861948621018326e-01,4.1704737572558770e-03,-4.7282059717973071e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.8701870000000000e+06,-1.9958923696033213e+00,3.2793552663527237e-02,9.9861831333701923e-01,4.1748533490673090e-03,-4.3744499186708433e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.8801880000000000e+06,-1.9958865618645885e+00,3.2839823590116168e-02,9.9861635514490910e-01,4.1807731027936335e-03,-4.2281878480719126e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.8901890000000000e+06,-1.9958829317842746e+00,3.2868744723032250e-02,9.9861468219957883e-01,4.1871621651692337e-03,-4.3413590240082955e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.9001900000000000e+06,-1.9958877601660052e+00,3.2830276606148345e-02,9.9861618445821743e-01,4.1829936348860564e-03,-4.2830393525669398e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.9101910000000000e+06,-1.9958946320298274e+00,3.2775527576697883e-02,9.9861819449665001e-01,4.1778275041313151e-03,-4.2736503642061330e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.9201920000000000e+06,-1.9959045570135763e+00,3.2696453278369120e-02,9.9862174594817266e-01,4.1664829876149057e-03,-4.4385092462541333e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.9301930000000000e+06,-1.9959195600004973e+00,3.2576920033664081e-02,9.9862707389554572e-01,4.1495769228698798e-03,-4.0381642371918949e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.9401940000000000e+06,-1.9959251308509240e+00,3.2532534958280124e-02,9.9862899671938499e-01,4.1436319346326300e-03,-3.6074910382257359e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.9501950000000000e+06,-1.9959337211937733e+00,3.2464091956493135e-02,9.9863089982186315e-01,4.1408245214031858e-03,-3.4942308067025404e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.9601960000000000e+06,-1.9959350817039394e+00,3.2453252125471010e-02,9.9863074288320453e-01,4.1431249445049723e-03,-3.4834941768310881e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.9701970000000000e+06,-1.9959425191910620e+00,3.2393993869444415e-02,9.9863312536671622e-01,4.1362936057121047e-03,-3.6831510495445106e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.9801980000000000e+06,-1.9959529115655121e+00,3.2311191776717152e-02,9.9863699879152945e-01,4.1234877271580928e-03,-3.3853839204237575e-02,0.0000000000000000e+00,-2.0000000000000000e+00
1.9901990000000000e+06,-1.9959591797768053e+00,3.2261248873252768e-02,9.9863957712580209e-01,4.1143140204060735e-03,-3.8035815675890240e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.0002000000000000e+06,-1.9959453872155208e+00,3.2371142736504765e-02,9.9863513034505202e-01,4.1271536685085763e-03,-3.8119859553412648e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.0102010000000000e+06,-1.9959466558418300e+00,3.2361034869902383e-02,9.9863570246026245e-01,4.1249958491476058e-03,-3.9253713078153729e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.0202020000000000e+06,-1.9959498919162675e+00,3.2335251167900481e-02,9.9863577390873048e-01,4.1278040125720672e-03,-3.8316141081569929e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.0302030000000000e+06,-1.9959373340675817e+00,3.2435306441433553e-02,9.9863116529750362e-01,4.1428474487887890e-03,-3.6268455132859222e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.0402040000000000e+06,-1.9959258796340547e+00,3.2526569100538083e-02,9.9862709201816491e-01,4.1557880197586883e-03,-3.8288006783665285e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.0502050000000000e+06,-1.9959301452153844e+00,3.2492583405053566e-02,9.9862891157723455e-01,4.1491562181250607e-03,-3.6388716005689214e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.0602060000000000e+06,-1.9959207784498278e+00,3.2567212207554874e-02,9.9862537417538222e-01,4.1609750129039114e-03,-3.4350598510724945e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.0702070000000000e+06,-1.9959221291876430e+00,3.2556450377406065e-02,9.9862645988451348e-01,4.1558234307665920e-03,-3.5588141810590099e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.0802080000000000e+06,-1.9959196211516301e+00,3.2576432820773604e-02,9.9862489117627684e-01,4.1627103968608914e-03,-3.3709515291565857e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.0902090000000000e+06,-1.9959104391924218e+00,3.2649588430230025e-02,9.9862214142187355e-01,4.1699966841348690e-03,-3.4353650368385800e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.1002100000000000e+06,-1.9959118198686696e+00,3.2638588183498740e-02,9.9862251279758463e-01,4.1691531991907560e-03,-3.1663636004363394e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.1102110000000000e+06,-1.9959112919047561e+00,3.2642794626397631e-02,9.9862264370899090e-01,4.1678412094010575e-03,-2.9459975869608690e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.1202120000000000e+06,-1.9958900161918458e+00,3.2812302597619691e-02,9.9861617024407567e-01,4.1853347882181424e-03,-3.1628575188319234e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.1302130000000000e+06,-1.9958811456555334e+00,3.2882974911288443e-02,9.9861327835268354e-01,4.1937835517238398e-03,-3.2570589483448535e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.1402140000000000e+06,-1.9958807684310615e+00,3.2885980276633475e-02,9.9861298333570847e-01,4.1951731559026761e-03,-3.6939218439355111e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.1502150000000000e+06,-1.9958850454328563e+00,3.2851905132790904e-02,9.9861455134996369e-01,4.1900594612265252e-03,-4.0745398347879228e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.1602160000000000e+06,-1.9958846536466182e+00,3.2855026524622133e-02,9.9861379025250818e-01,4.1942258217129158e-03,-4.3664102560541651e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.1702170000000000e+06,-1.9958907164658872e+00,3.2806723428247864e-02,9.9861626166708439e-01,4.1854875362847821e-03,-4.2734613456406022e-02,2.0000000000000000e+00,0.0000000000000000e+00
2.1802180000000000e+06,-1.9958939716329949e+00,3.2780789060238291e-02,9.9861756372898192e-01,4.1809447389296039e-03,-4.1631329840396032e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.1902190000000000e+06,-1.9958944576090878e+00,3.2776917214002665e-02,9.9861794074540799e-01,4.1791727855069460e-03,-3.8349747284506963e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.2002200000000000e+06,-1.9958958481709255e+00,3.2765838383651769e-02,9.9861785983253426e-01,4.1810479299497771e-03,-3.8387681908689665e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.2102210000000000e+06,-1.9959008457107281e+00,3.2726022050626469e-02,9.9861936321040701e-01,4.1770418165065770e-03,-3.8633171840529328e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.2202220000000000e+06,-1.9958886827525106e+00,3.2822926261877328e-02,9.9861679937915870e-01,4.1802335017284697e-03,-3.6685669347940944e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.2302230000000000e+06,-1.9958963579279836e+00,3.2761777063109676e-02,9.9861896661037908e-01,4.1749292528163728e-03,-3.9304299946103828e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.2402240000000000e+06,-1.9958887874601321e+00,3.2822092044751727e-02,9.9861553466966335e-01,4.1879124651487132e-03,-3.9399566559459698e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.2502250000000000e+06,-1.9958937275354900e+00,3.2782733821868248e-02,9.9861724385570094e-01,4.1826163430660479e-03,-4.1170492077205030e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.2602260000000000e+06,-1.9958853508313583e+00,3.2849471998009250e-02,9.9861517721528503e-01,4.1866166030679608e-03,-4.1286301271072648e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.2702270000000000e+06,-1.9958893815483800e+00,3.2817358876741309e-02,9.9861731340338245e-01,4.1778538391876729e-03,-4.2713959628546683e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.2802280000000000e+06,-1.9958924997993615e+00,3.2792515373515130e-02,9.9861855374417985e-01,4.1735437592516078e-03,-4.2745894144378238e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.2902290000000000e+06,-1.9958903511453048e+00,3.2809633982726183e-02,9.9861803669516469e-01,4.1744916840129598e-03,-4.1088629040004890e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.3002300000000000e+06,-1.9958951770286419e+00,3.2771185484358867e-02,9.9861926310558857e-01,4.1719726576241456e-03,-4.4990459612358986e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.3102310000000000e+06,-1.9958939011056080e+00,3.2781350962613587e-02,9.9861896389178184e-01,4.1724887119878318e-03,-4.2994352923658420e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.3202320000000000e+06,-1.9958831543347342e+00,3.2866971649200494e-02,9.9861586580255435e-01,4.1802962095016660e-03,-4.1663452176795075e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.3302330000000000e+06,-1.9958853741099567e+00,3.2849286535485689e-02,9.9861687116775044e-01,4.1764949219880165e-03,-4.0412853013272541e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.3402340000000000e+06,-1.9958867202939887e+00,3.2838561368331298e-02,9.9861786794004848e-01,4.1718714975731430e-03,-4.2347423858816992e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.3502350000000000e+06,-1.9958863530571103e+00,3.2841487178435713e-02,9.9861779250165728e-01,4.1719560568926894e-03,-4.0772036391393846e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.3602360000000000e+06,-1.9958970048219937e+00,3.2756623146326547e-02,9.9862153089512151e-01,4.1602187429723436e-03,-3.8251193635188481e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.3702370000000000e+06,-1.9958982848907363e+00,3.2746424606759916e-02,9.9862186253811869e-01,4.1595126105686830e-03,-3.6167617630033906e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.3802380000000000e+06,-1.9958835893521170e+00,3.2863505836576934e-02,9.9861672973482807e-01,4.1755571966426430e-03,-3.7912108456791341e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.3902390000000000e+06,-1.9958824046221493e+00,3.2872944656023861e-02,9.9861603276672117e-01,4.1785465606110073e-03,-3.8359070047652315e-02,0.0000000000000000e+00,-2.0000000000000000e+00
2.4002400000000000e+06,-1.9958895622962955e+00,3.2815918837171054e-02,9.9861825799266823e-01,4.1723774963866589e-03,-3.5585949852326715e-02,0.0000000000000000e+00,-2.0000000000000000e+00
